ChrA,StartA,EndA,ChrB,StartB,EndB,Ncontact
chr1,127240000,127250000,chr1,127290000,127300000,2.0
chr11,98940000,98950000,chr11,99020000,99030000,2.0
chr9,116170000,116180000,chr9,116340000,116350000,2.0
chr12,110480000,110490000,chr12,110500000,110510000,2.0
chr10,19500000,19510000,chr10,19690000,19700000,2.0
chr15,27660000,27670000,chr15,27730000,27740000,2.0
chr15,27660000,27670000,chr15,27680000,27690000,2.0
chr11,96770000,96780000,chr11,96820000,96830000,2.0
chr3,31050000,31060000,chr3,31090000,31100000,2.0
chr11,105120000,105130000,chr11,105180000,105190000,2.0
chr2,32130000,32140000,chr2,32280000,32290000,2.0
chr11,106980000,106990000,chr11,107100000,107110000,2.0
chr11,95260000,95270000,chr11,95300000,95310000,2.0
chr11,98940000,98950000,chr11,99150000,99160000,2.0
chr13,45900000,45910000,chr13,45920000,45930000,2.0
chr2,61490000,61500000,chr2,61570000,61580000,2.0
chr11,98720000,98730000,chr11,98770000,98780000,2.0
chr15,66780000,66790000,chr15,66820000,66830000,2.0
chr11,96970000,96980000,chr11,96990000,97000000,2.0
chr12,26050000,26060000,chr12,26060000,26070000,2.0
chr11,58170000,58180000,chr11,58230000,58240000,2.0
chr10,96580000,96590000,chr10,96620000,96630000,2.0
chr14,66190000,66200000,chr14,66280000,66290000,2.0
chr13,38030000,38040000,chr13,38050000,38060000,2.0
chr2,13410000,13420000,chr2,13560000,13570000,2.0
chr10,81060000,81070000,chr10,81130000,81140000,2.0
chr14,54890000,54900000,chr14,55090000,55100000,2.0
chr11,23290000,23300000,chr11,23300000,23310000,2.0
chr14,54230000,54240000,chr14,54250000,54260000,2.0
chr11,21100000,21110000,chr11,21170000,21180000,2.0
chr13,112420000,112430000,chr13,112500000,112510000,2.0
chr14,54220000,54230000,chr14,54230000,54240000,2.0
chr12,51840000,51850000,chr12,51870000,51880000,2.0
chr2,157120000,157130000,chr2,157140000,157150000,2.0
chr15,76350000,76360000,chr15,76380000,76390000,2.0
chr10,96410000,96420000,chr10,96570000,96580000,2.0
chr10,96620000,96630000,chr10,96690000,96700000,2.0
chr10,19570000,19580000,chr10,19590000,19600000,2.0
chr1,138130000,138140000,chr1,138270000,138280000,2.0
chr10,98740000,98750000,chr10,98910000,98920000,2.0
chr12,36010000,36020000,chr12,36130000,36140000,2.0
chr12,21460000,21470000,chr12,21470000,21480000,2.0
chr12,25860000,25870000,chr12,26060000,26070000,2.0
chr1,138140000,138150000,chr1,138190000,138200000,2.0
chr13,113610000,113620000,chr13,113630000,113640000,2.0
chr10,116910000,116920000,chr10,116930000,116940000,2.0
chr14,27400000,27410000,chr14,27410000,27420000,2.0
chr14,27370000,27380000,chr14,27410000,27420000,2.0
chr14,27350000,27360000,chr14,27440000,27450000,2.0
chr14,20010000,20020000,chr14,20080000,20090000,2.0
chr1,144300000,144310000,chr1,144330000,144340000,2.0
chr1,138170000,138180000,chr1,138290000,138300000,2.0
chr12,69380000,69390000,chr12,69470000,69480000,2.0
chr4,102500000,102510000,chr4,102570000,102580000,2.0
chr11,118140000,118150000,chr11,118240000,118250000,2.0
chr13,30740000,30750000,chr13,30970000,30980000,2.0
chr2,173010000,173020000,chr2,173020000,173030000,2.0
chr12,86040000,86050000,chr12,86050000,86060000,2.0
chr10,40420000,40430000,chr10,40440000,40450000,2.0
chr10,42860000,42870000,chr10,42880000,42890000,2.0
chr13,111790000,111800000,chr13,112440000,112450000,2.0
chr13,112280000,112290000,chr13,112380000,112390000,2.0
chr10,42890000,42900000,chr10,42900000,42910000,2.0
chr11,52260000,52270000,chr11,52290000,52300000,2.0
chr10,52380000,52390000,chr10,52410000,52420000,2.0
chr2,13680000,13690000,chr2,13710000,13720000,2.0
chr10,127640000,127650000,chr10,127670000,127680000,2.0
chr11,48780000,48790000,chr11,48850000,48860000,2.0
chr13,43170000,43180000,chr13,43300000,43310000,2.0
chr10,63380000,63390000,chr10,63420000,63430000,2.0
chr14,121950000,121960000,chr14,122060000,122070000,2.0
chr11,48780000,48790000,chr11,48800000,48810000,2.0
chr14,121950000,121960000,chr14,122000000,122010000,2.0
chr11,116370000,116380000,chr11,116400000,116410000,2.0
chr11,46340000,46350000,chr11,46390000,46400000,2.0
chr11,46340000,46350000,chr11,46380000,46390000,2.0
chr14,121930000,121940000,chr14,121960000,121970000,2.0
chr11,46300000,46310000,chr11,46380000,46390000,2.0
chr11,117780000,117790000,chr11,117840000,117850000,2.0
chr11,117870000,117880000,chr11,117990000,118000000,2.0
chr11,118140000,118150000,chr11,118220000,118230000,2.0
chr11,34770000,34780000,chr11,34790000,34800000,2.0
chr2,11620000,11630000,chr2,11650000,11660000,2.0
chr2,163090000,163100000,chr2,163220000,163230000,2.0
chr1,136610000,136620000,chr1,136670000,136680000,2.0
chr9,32590000,32600000,chr9,32620000,32630000,2.0
chr13,23510000,23520000,chr13,23530000,23540000,2.0
chr3,52260000,52270000,chr3,52390000,52400000,2.0
chr6,149140000,149150000,chr6,149300000,149310000,2.0
chr7,28790000,28800000,chr7,28800000,28810000,2.0
chr7,28380000,28390000,chr7,28430000,28440000,2.0
chr3,137990000,138000000,chr3,138140000,138150000,2.0
chr7,19300000,19310000,chr7,19340000,19350000,2.0
chr18,37900000,37910000,chr18,37950000,37960000,2.0
chr18,37900000,37910000,chr18,37960000,37970000,2.0
chr18,56440000,56450000,chr18,56450000,56460000,2.0
chr1,60770000,60780000,chr1,60940000,60950000,2.0
chr18,67240000,67250000,chr18,67250000,67260000,2.0
chr18,70520000,70530000,chr18,70560000,70570000,2.0
chr1,60900000,60910000,chr1,60910000,60920000,2.0
chr18,70520000,70530000,chr18,70640000,70650000,2.0
chr18,70530000,70540000,chr18,70560000,70570000,2.0
chr18,70530000,70540000,chr18,70640000,70650000,2.0
chr6,134890000,134900000,chr6,134910000,134920000,2.0
chr6,129240000,129250000,chr6,129280000,129290000,2.0
chr6,129210000,129220000,chr6,129280000,129290000,2.0
chr4,8790000,8800000,chr4,8810000,8820000,2.0
chr4,8790000,8800000,chr4,8920000,8930000,2.0
chr4,10930000,10940000,chr4,11000000,11010000,2.0
chr7,28790000,28800000,chr7,28820000,28830000,2.0
chr18,32970000,32980000,chr18,32990000,33000000,2.0
chr7,68260000,68270000,chr7,68280000,68290000,2.0
chr15,96640000,96650000,chr15,96660000,96670000,2.0
chr3,115790000,115800000,chr3,115970000,115980000,2.0
chr7,127920000,127930000,chr7,127930000,127940000,2.0
chr7,126400000,126410000,chr7,126470000,126480000,2.0
chr7,125540000,125550000,chr7,125560000,125570000,2.0
chr17,56180000,56190000,chr17,56190000,56200000,2.0
chr7,118110000,118120000,chr7,118120000,118130000,2.0
chr17,56180000,56190000,chr17,56200000,56210000,2.0
chr17,57060000,57070000,chr17,57100000,57110000,2.0
chr7,109980000,109990000,chr7,110120000,110130000,2.0
chr17,57060000,57070000,chr17,57240000,57250000,2.0
chr7,101900000,101910000,chr7,101930000,101940000,2.0
chr17,66100000,66110000,chr17,66120000,66130000,2.0
chr17,72930000,72940000,chr17,73010000,73020000,2.0
chr7,75600000,75610000,chr7,75700000,75710000,2.0
chr7,75570000,75580000,chr7,75700000,75710000,2.0
chr7,75570000,75580000,chr7,75650000,75660000,2.0
chr17,84110000,84120000,chr17,84220000,84230000,2.0
chr7,75570000,75580000,chr7,75600000,75610000,2.0
chr7,73520000,73530000,chr7,73580000,73590000,2.0
chr6,127410000,127420000,chr6,127430000,127440000,2.0
chr6,120110000,120120000,chr6,120190000,120200000,2.0
chr4,11150000,11160000,chr4,11160000,11170000,2.0
chr5,135140000,135150000,chr5,135180000,135190000,2.0
chr4,43030000,43040000,chr4,43040000,43050000,2.0
chr5,122940000,122950000,chr5,122960000,122970000,2.0
chr19,11370000,11380000,chr19,11480000,11490000,2.0
chr4,43900000,43910000,chr4,43950000,43960000,2.0
chr19,11370000,11380000,chr19,11490000,11500000,2.0
chr5,113820000,113830000,chr5,113830000,113840000,2.0
chr5,112280000,112290000,chr5,112290000,112300000,2.0
chr5,96970000,96980000,chr5,96990000,97000000,2.0
chr5,96910000,96920000,chr5,96990000,97000000,2.0
chr5,73230000,73240000,chr5,73290000,73300000,2.0
chr5,64770000,64780000,chr5,64810000,64820000,2.0
chr5,64490000,64500000,chr5,64810000,64820000,2.0
chr4,59330000,59340000,chr4,59360000,59370000,2.0
chr19,32170000,32180000,chr19,32270000,32280000,2.0
chr4,62350000,62360000,chr4,62360000,62370000,2.0
chr19,32290000,32300000,chr19,32460000,32470000,2.0
chr19,41840000,41850000,chr19,41980000,41990000,2.0
chr4,101180000,101190000,chr4,101210000,101220000,2.0
chr19,53440000,53450000,chr19,53460000,53470000,2.0
chr4,40870000,40880000,chr4,40940000,40950000,2.0
chr19,11350000,11360000,chr19,11430000,11440000,2.0
chr6,113650000,113660000,chr6,113670000,113680000,2.0
chr5,150660000,150670000,chr5,150670000,150680000,2.0
chr4,15270000,15280000,chr4,15300000,15310000,2.0
chr6,108530000,108540000,chr6,108660000,108670000,2.0
chr19,4110000,4120000,chr19,4220000,4230000,2.0
chr6,99310000,99320000,chr6,99420000,99430000,2.0
chr19,4210000,4220000,chr19,4220000,4230000,2.0
chr6,98990000,99000000,chr6,99010000,99020000,2.0
chr4,19920000,19930000,chr4,19950000,19960000,2.0
chr6,72950000,72960000,chr6,72960000,72970000,2.0
chr19,8710000,8720000,chr19,8720000,8730000,2.0
chr4,19930000,19940000,chr4,19950000,19960000,2.0
chr6,50380000,50390000,chr6,50390000,50400000,2.0
chr19,8710000,8720000,chr19,8820000,8830000,2.0
chr4,32130000,32140000,chr4,32290000,32300000,2.0
chr6,48680000,48690000,chr6,48730000,48740000,2.0
chr6,48680000,48690000,chr6,48710000,48720000,2.0
chr6,41530000,41540000,chr6,41550000,41560000,2.0
chr19,9910000,9920000,chr19,9990000,10000000,2.0
chr6,31150000,31160000,chr6,31210000,31220000,2.0
chr6,29780000,29790000,chr6,29810000,29820000,2.0
chr1,60890000,60900000,chr1,60910000,60920000,2.0
chr17,84230000,84240000,chr17,84330000,84340000,2.0
chr16,76350000,76360000,chr16,76370000,76380000,2.0
chr8,122910000,122920000,chr8,122990000,123000000,2.0
chr17,28210000,28220000,chr17,28320000,28330000,2.0
chr9,44770000,44780000,chr9,44960000,44970000,2.0
chr17,26500000,26510000,chr17,26570000,26580000,2.0
chr9,44020000,44030000,chr9,44060000,44070000,2.0
chr16,23220000,23230000,chr16,23270000,23280000,2.0
chr17,23590000,23600000,chr17,23620000,23630000,2.0
chr8,111560000,111570000,chr8,111580000,111590000,2.0
chr3,95840000,95850000,chr3,95880000,95890000,2.0
chr17,7920000,7930000,chr17,7930000,7940000,2.0
chr3,95520000,95530000,chr3,95540000,95550000,2.0
chr9,32920000,32930000,chr9,32940000,32950000,2.0
chr8,115190000,115200000,chr8,115390000,115400000,2.0
chr3,69120000,69130000,chr3,69190000,69200000,2.0
chr16,91510000,91520000,chr16,91590000,91600000,2.0
chr8,122930000,122940000,chr8,123010000,123020000,2.0
chr9,57860000,57870000,chr9,57910000,57920000,2.0
chr16,91460000,91470000,chr16,91480000,91490000,2.0
chr16,91440000,91450000,chr16,91590000,91600000,2.0
chr8,124240000,124250000,chr8,124260000,124270000,2.0
chr9,32800000,32810000,chr9,32940000,32950000,2.0
chr8,126580000,126590000,chr8,126590000,126600000,2.0
chr8,126660000,126670000,chr8,126920000,126930000,2.0
chr16,84700000,84710000,chr16,84710000,84720000,2.0
chr8,25270000,25280000,chr8,25620000,25630000,2.0
chr9,32720000,32730000,chr9,32740000,32750000,2.0
chr3,93550000,93560000,chr3,93600000,93610000,2.0
chr9,22460000,22470000,chr9,22470000,22480000,2.0
chr9,32350000,32360000,chr9,32370000,32380000,2.0
chr9,32690000,32700000,chr9,32730000,32740000,2.0
chr9,32610000,32620000,chr9,32900000,32910000,2.0
chr1,106150000,106160000,chr1,106170000,106180000,2.0
chr1,36250000,36260000,chr1,36270000,36280000,2.0
chr8,46680000,46690000,chr8,46730000,46740000,2.0
chr8,81480000,81490000,chr8,81630000,81640000,2.0
chr9,66880000,66890000,chr9,66940000,66950000,2.0
chr17,35180000,35190000,chr17,35210000,35220000,2.0
chr3,106940000,106950000,chr3,107030000,107040000,2.0
chr8,81500000,81510000,chr8,81630000,81640000,2.0
chr8,81490000,81500000,chr8,81630000,81640000,2.0
chr15,98880000,98890000,chr15,98910000,98920000,2.0
chr8,81500000,81510000,chr8,81690000,81700000,2.0
chr8,72260000,72270000,chr8,72270000,72280000,2.0
chr9,66880000,66890000,chr9,66890000,66900000,2.0
chr8,25590000,25600000,chr8,25610000,25620000,2.0
chr8,72160000,72170000,chr8,72210000,72220000,2.0
chr19,11350000,11360000,chr19,11490000,11500000,1.5
chr19,34280000,34290000,chr19,34500000,34510000,1.5
chr1,52020000,52030000,chr1,52100000,52110000,1.5
chr1,178310000,178320000,chr1,178400000,178410000,1.5
chr13,43760000,43770000,chr13,43780000,43790000,1.5
chr15,27640000,27650000,chr15,27820000,27830000,1.5
chr19,46350000,46360000,chr19,46500000,46510000,1.5
chr19,12470000,12480000,chr19,12570000,12580000,1.5
chr13,43770000,43780000,chr13,43860000,43870000,1.5
chr1,52010000,52020000,chr1,52110000,52120000,1.5
chr16,35760000,35770000,chr16,35770000,35780000,1.5
chr19,53420000,53430000,chr19,53430000,53440000,1.5
chr15,73130000,73140000,chr15,73180000,73190000,1.5
chr15,74910000,74920000,chr15,74930000,74940000,1.5
chr13,45850000,45860000,chr13,45880000,45890000,1.5
chr13,45850000,45860000,chr13,45920000,45930000,1.5
chr16,43660000,43670000,chr16,43700000,43710000,1.5
chr1,171220000,171230000,chr1,171240000,171250000,1.5
chr1,128780000,128790000,chr1,128820000,128830000,1.5
chr15,27590000,27600000,chr15,27680000,27690000,1.5
chr19,53900000,53910000,chr19,53940000,53950000,1.5
chr15,9570000,9580000,chr15,9580000,9590000,1.5
chr1,128590000,128600000,chr1,128610000,128620000,1.5
chr19,32290000,32300000,chr19,32410000,32420000,1.5
chr15,66780000,66790000,chr15,66850000,66860000,1.5
chr19,8710000,8720000,chr19,8990000,9000000,1.5
chr15,102450000,102460000,chr15,102470000,102480000,1.5
chr19,11490000,11500000,chr19,11530000,11540000,1.5
chr19,12470000,12480000,chr19,12590000,12600000,1.5
chr19,11490000,11500000,chr19,11500000,11510000,1.5
chr19,12790000,12800000,chr19,12830000,12840000,1.5
chr16,23140000,23150000,chr16,23170000,23180000,1.5
chr13,30790000,30800000,chr13,30810000,30820000,1.5
chr19,11480000,11490000,chr19,11520000,11530000,1.5
chr1,36510000,36520000,chr1,36540000,36550000,1.5
chr19,11370000,11380000,chr19,11500000,11510000,1.5
chr19,29180000,29190000,chr19,29200000,29210000,1.5
chr19,29360000,29370000,chr19,29410000,29420000,1.5
chr13,30740000,30750000,chr13,30810000,30820000,1.5
chr13,43260000,43270000,chr13,43270000,43280000,1.5
chr13,24640000,24650000,chr13,24680000,24690000,1.5
chr15,58160000,58170000,chr15,58210000,58220000,1.5
chr13,24630000,24640000,chr13,24680000,24690000,1.5
chr19,11370000,11380000,chr19,11410000,11420000,1.5
chr19,29360000,29370000,chr19,29450000,29460000,1.5
chr1,180250000,180260000,chr1,180310000,180320000,1.5
chr13,24600000,24610000,chr13,24680000,24690000,1.5
chr1,36250000,36260000,chr1,36290000,36300000,1.5
chr1,94030000,94040000,chr1,94050000,94060000,1.5
chr15,97320000,97330000,chr15,97570000,97580000,1.5
chr1,52010000,52020000,chr1,52100000,52110000,1.5
chr15,98880000,98890000,chr15,98950000,98960000,1.5
chr1,53790000,53800000,chr1,53840000,53850000,1.5
chr1,138130000,138140000,chr1,138190000,138200000,1.5
chr13,45920000,45930000,chr13,45960000,45970000,1.5
chr17,72940000,72950000,chr17,73010000,73020000,1.5
chr1,74200000,74210000,chr1,74280000,74290000,1.5
chr18,31600000,31610000,chr18,31750000,31760000,1.5
chr1,64120000,64130000,chr1,64530000,64540000,1.5
chr13,113570000,113580000,chr13,113630000,113640000,1.5
chr1,136600000,136610000,chr1,136670000,136680000,1.5
chr14,101480000,101490000,chr14,101640000,101650000,1.5
chr17,84230000,84240000,chr17,84300000,84310000,1.5
chr17,84140000,84150000,chr17,84180000,84190000,1.5
chr17,34910000,34920000,chr17,34930000,34940000,1.5
chr14,19820000,19830000,chr14,20080000,20090000,1.5
chr17,35040000,35050000,chr17,35210000,35220000,1.5
chr17,84110000,84120000,chr17,84160000,84170000,1.5
chr17,35080000,35090000,chr17,35120000,35130000,1.5
chr14,21110000,21120000,chr14,21850000,21860000,1.5
chr17,72940000,72950000,chr17,72990000,73000000,1.5
chr1,60870000,60880000,chr1,60910000,60920000,1.5
chr17,72930000,72940000,chr17,73260000,73270000,1.5
chr1,138130000,138140000,chr1,138160000,138170000,1.5
chr14,66230000,66240000,chr14,66280000,66290000,1.5
chr1,61040000,61050000,chr1,61130000,61140000,1.5
chr14,55880000,55890000,chr14,55900000,55910000,1.5
chr17,35840000,35850000,chr17,35890000,35900000,1.5
chr14,32080000,32090000,chr14,32150000,32160000,1.5
chr1,138170000,138180000,chr1,138190000,138200000,1.5
chr17,51830000,51840000,chr17,51900000,51910000,1.5
chr17,50460000,50470000,chr17,50480000,50490000,1.5
chr14,50780000,50790000,chr14,50800000,50810000,1.5
chr17,47500000,47510000,chr17,47610000,47620000,1.5
chr17,47500000,47510000,chr17,47510000,47520000,1.5
chr17,46750000,46760000,chr17,46780000,46790000,1.5
chr1,80410000,80420000,chr1,80440000,80450000,1.5
chr18,36730000,36740000,chr18,36740000,36750000,1.5
chr16,55940000,55950000,chr16,56110000,56120000,1.5
chr16,91440000,91450000,chr16,91480000,91490000,1.5
chr13,51760000,51770000,chr13,51780000,51790000,1.5
chr19,8710000,8720000,chr19,8810000,8820000,1.5
chr16,75760000,75770000,chr16,76330000,76340000,1.5
chr2,9590000,9600000,chr2,9680000,9690000,1.5
chr15,9520000,9530000,chr15,9580000,9590000,1.5
chr16,75890000,75900000,chr16,75900000,75910000,1.5
chr16,76330000,76340000,chr16,76350000,76360000,1.5
chr13,51760000,51770000,chr13,51800000,51810000,1.5
chr1,60150000,60160000,chr1,60180000,60190000,1.5
chr16,90930000,90940000,chr16,91040000,91050000,1.5
chr13,52820000,52830000,chr13,52860000,52870000,1.5
chr1,166000000,166010000,chr1,166020000,166030000,1.5
chr18,75380000,75390000,chr18,75440000,75450000,1.5
chr15,5760000,5770000,chr15,5840000,5850000,1.5
chr13,104130000,104140000,chr13,104780000,104790000,1.5
chr18,37750000,37760000,chr18,37880000,37890000,1.5
chr13,104280000,104290000,chr13,104780000,104790000,1.5
chr1,165660000,165670000,chr1,165710000,165720000,1.5
chr1,82280000,82290000,chr1,82310000,82320000,1.5
chr16,91460000,91470000,chr16,91640000,91650000,1.5
chr18,70520000,70530000,chr18,73570000,73580000,1.5
chr13,112280000,112290000,chr13,112490000,112500000,1.5
chr18,68090000,68100000,chr18,68130000,68140000,1.5
chr1,161710000,161720000,chr1,161780000,161790000,1.5
chr1,60750000,60760000,chr1,60880000,60890000,1.5
chr17,17600000,17610000,chr17,17620000,17630000,1.5
chr17,24450000,24460000,chr17,24470000,24480000,1.5
chr18,37900000,37910000,chr18,37930000,37940000,1.5
chr18,37750000,37760000,chr18,37970000,37980000,1.5
chr17,26530000,26540000,chr17,26550000,26560000,1.5
chr4,101180000,101190000,chr4,101290000,101300000,1.5
chr10,79980000,79990000,chr10,80030000,80040000,1.5
chr13,5840000,5850000,chr13,5860000,5870000,1.5
chr7,75480000,75490000,chr7,75520000,75530000,1.5
chr7,125480000,125490000,chr7,125560000,125570000,1.5
chr7,118110000,118120000,chr7,118270000,118280000,1.5
chr7,116450000,116460000,chr7,116500000,116510000,1.5
chr3,121300000,121310000,chr3,121490000,121500000,1.5
chr7,102330000,102340000,chr7,102410000,102420000,1.5
chr7,101550000,101560000,chr7,101580000,101590000,1.5
chr7,80760000,80770000,chr7,80860000,80870000,1.5
chr7,80180000,80190000,chr7,80230000,80240000,1.5
chr3,126590000,126600000,chr3,126620000,126630000,1.5
chr7,75650000,75660000,chr7,75790000,75800000,1.5
chr7,75650000,75660000,chr7,75700000,75710000,1.5
chr7,75600000,75610000,chr7,75650000,75660000,1.5
chr7,75570000,75580000,chr7,75610000,75620000,1.5
chr7,75480000,75490000,chr7,75530000,75540000,1.5
chr7,68280000,68290000,chr7,68320000,68330000,1.5
chr7,125500000,125510000,chr7,125560000,125570000,1.5
chr7,68270000,68280000,chr7,68280000,68290000,1.5
chr7,68250000,68260000,chr7,68280000,68290000,1.5
chr7,67210000,67220000,chr7,67630000,67640000,1.5
chr7,28790000,28800000,chr7,28810000,28820000,1.5
chr7,28780000,28790000,chr7,28820000,28830000,1.5
chr7,28780000,28790000,chr7,28810000,28820000,1.5
chr7,28380000,28390000,chr7,28700000,28710000,1.5
chr7,24390000,24400000,chr7,24410000,24420000,1.5
chr7,24360000,24370000,chr7,24410000,24420000,1.5
chr7,19300000,19310000,chr7,19320000,19330000,1.5
chr7,19300000,19310000,chr7,19310000,19320000,1.5
chr7,12960000,12970000,chr7,13000000,13010000,1.5
chr3,142560000,142570000,chr3,142620000,142630000,1.5
chr4,6880000,6890000,chr4,6900000,6910000,1.5
chr7,125480000,125490000,chr7,125580000,125590000,1.5
chr3,115800000,115810000,chr3,115970000,115980000,1.5
chr6,149140000,149150000,chr6,149370000,149380000,1.5
chr8,84900000,84910000,chr8,84980000,84990000,1.5
chr8,126830000,126840000,chr8,126920000,126930000,1.5
chr8,123040000,123050000,chr8,123100000,123110000,1.5
chr8,123000000,123010000,chr8,123040000,123050000,1.5
chr3,94950000,94960000,chr3,95010000,95020000,1.5
chr3,95040000,95050000,chr3,95280000,95290000,1.5
chr8,122910000,122920000,chr8,123040000,123050000,1.5
chr8,115190000,115200000,chr8,115500000,115510000,1.5
chr3,95750000,95760000,chr3,95880000,95890000,1.5
chr8,109560000,109570000,chr8,109600000,109610000,1.5
chr8,106000000,106010000,chr8,106050000,106060000,1.5
chr8,105750000,105760000,chr8,105820000,105830000,1.5
chr3,103380000,103390000,chr3,103400000,103410000,1.5
chr3,103380000,103390000,chr3,103780000,103790000,1.5
chr8,84900000,84910000,chr8,84990000,85000000,1.5
chr8,84900000,84910000,chr8,84910000,84920000,1.5
chr7,141070000,141080000,chr7,141130000,141140000,1.5
chr8,83970000,83980000,chr8,84230000,84240000,1.5
chr8,81770000,81780000,chr8,81810000,81820000,1.5
chr3,103850000,103860000,chr3,103910000,103920000,1.5
chr8,81700000,81710000,chr8,81780000,81790000,1.5
chr8,81490000,81500000,chr8,81780000,81790000,1.5
chr8,81490000,81500000,chr8,81700000,81710000,1.5
chr8,81490000,81500000,chr8,81680000,81690000,1.5
chr8,72270000,72280000,chr8,72350000,72360000,1.5
chr8,72260000,72270000,chr8,72350000,72360000,1.5
chr3,106780000,106790000,chr3,107030000,107040000,1.5
chr8,34100000,34110000,chr8,34150000,34160000,1.5
chr3,115790000,115800000,chr3,115930000,115940000,1.5
chr8,23190000,23200000,chr8,23230000,23240000,1.5
chr7,143620000,143630000,chr7,143630000,143640000,1.5
chr6,149360000,149370000,chr6,149370000,149380000,1.5
chr6,149140000,149150000,chr6,149190000,149200000,1.5
chr9,14780000,14790000,chr9,14840000,14850000,1.5
chr4,155560000,155570000,chr4,155600000,155610000,1.5
chr5,105110000,105120000,chr5,105140000,105150000,1.5
chr4,44020000,44030000,chr4,44160000,44170000,1.5
chr5,96970000,96980000,chr5,97050000,97060000,1.5
chr5,96870000,96880000,chr5,97050000,97060000,1.5
chr4,46500000,46510000,chr4,46540000,46550000,1.5
chr5,77130000,77140000,chr5,77140000,77150000,1.5
chr5,73150000,73160000,chr5,73290000,73300000,1.5
chr5,65000000,65010000,chr5,65190000,65200000,1.5
chr5,62750000,62760000,chr5,62760000,62770000,1.5
chr4,59320000,59330000,chr4,59540000,59550000,1.5
chr5,31040000,31050000,chr5,33330000,33340000,1.5
chr5,31040000,31050000,chr5,31290000,31300000,1.5
chr5,21420000,21430000,chr5,21430000,21440000,1.5
chr5,20880000,20890000,chr5,21050000,21060000,1.5
chr4,150540000,150550000,chr4,150560000,150570000,1.5
chr4,44020000,44030000,chr4,44060000,44070000,1.5
chr4,149650000,149660000,chr4,149730000,149740000,1.5
chr4,59330000,59340000,chr4,59540000,59550000,1.5
chr4,149100000,149110000,chr4,149160000,149170000,1.5
chr4,136060000,136070000,chr4,136100000,136110000,1.5
chr4,135870000,135880000,chr4,135960000,135970000,1.5
chr4,135240000,135250000,chr4,135270000,135280000,1.5
chr4,134920000,134930000,chr4,135270000,135280000,1.5
chr4,134920000,134930000,chr4,134930000,134940000,1.5
chr4,83520000,83530000,chr4,83570000,83580000,1.5
chr4,88030000,88040000,chr4,88090000,88100000,1.5
chr4,128990000,129000000,chr4,129030000,129040000,1.5
chr4,108460000,108470000,chr4,108610000,108620000,1.5
chr4,102510000,102520000,chr4,102570000,102580000,1.5
chr4,102500000,102510000,chr4,102650000,102660000,1.5
chr5,107920000,107930000,chr5,107980000,107990000,1.5
chr5,113820000,113830000,chr5,113900000,113910000,1.5
chr6,149130000,149140000,chr6,149370000,149380000,1.5
chr6,52640000,52650000,chr6,52710000,52720000,1.5
chr6,143110000,143120000,chr6,143160000,143170000,1.5
chr6,136510000,136520000,chr6,136550000,136560000,1.5
chr6,136460000,136470000,chr6,136550000,136560000,1.5
chr6,134890000,134900000,chr6,134920000,134930000,1.5
chr6,129180000,129190000,chr6,129220000,129230000,1.5
chr6,124880000,124890000,chr6,125190000,125200000,1.5
chr6,99400000,99410000,chr6,99420000,99430000,1.5
chr6,99390000,99400000,chr6,99420000,99430000,1.5
chr6,99370000,99380000,chr6,99380000,99390000,1.5
chr6,99250000,99260000,chr6,99380000,99390000,1.5
chr6,98990000,99000000,chr6,99090000,99100000,1.5
chr6,98990000,99000000,chr6,99020000,99030000,1.5
chr6,83770000,83780000,chr6,83790000,83800000,1.5
chr6,70820000,70830000,chr6,70870000,70880000,1.5
chr6,50370000,50380000,chr6,50390000,50400000,1.5
chr5,122630000,122640000,chr5,122640000,122650000,1.5
chr4,32050000,32060000,chr4,32420000,32430000,1.5
chr4,32130000,32140000,chr4,32140000,32150000,1.5
chr6,48550000,48560000,chr6,48810000,48820000,1.5
chr4,32350000,32360000,chr4,32420000,32430000,1.5
chr6,31150000,31160000,chr6,31220000,31230000,1.5
chr6,31120000,31130000,chr6,31220000,31230000,1.5
chr6,31120000,31130000,chr6,31200000,31210000,1.5
chr6,31120000,31130000,chr6,31170000,31180000,1.5
chr4,40830000,40840000,chr4,40940000,40950000,1.5
chr5,138150000,138160000,chr5,138170000,138180000,1.5
chr5,137620000,137630000,chr5,137770000,137780000,1.5
chr5,134230000,134240000,chr5,134270000,134280000,1.5
chr5,134180000,134190000,chr5,134230000,134240000,1.5
chr5,122630000,122640000,chr5,122650000,122660000,1.5
chr8,126850000,126860000,chr8,126920000,126930000,1.5
chr3,93540000,93550000,chr3,93600000,93610000,1.5
chr13,3530000,3540000,chr13,3610000,3620000,1.5
chr11,4820000,4830000,chr11,4890000,4900000,1.5
chr2,61500000,61510000,chr2,61560000,61570000,1.5
chr2,61500000,61510000,chr2,61590000,61600000,1.5
chr11,58950000,58960000,chr11,59190000,59200000,1.5
chr11,58920000,58930000,chr11,58940000,58950000,1.5
chr11,54800000,54810000,chr11,54860000,54870000,1.5
chr11,54800000,54810000,chr11,54830000,54840000,1.5
chr11,52260000,52270000,chr11,52310000,52320000,1.5
chr11,50170000,50180000,chr11,50230000,50240000,1.5
chr11,48780000,48790000,chr11,48810000,48820000,1.5
chr11,48770000,48780000,chr11,48810000,48820000,1.5
chr2,117310000,117320000,chr2,117330000,117340000,1.5
