ChrA,StartA,EndA,ChrB,StartB,EndB,Ncontact
chr11,69800000,69810000,chr11,69830000,69840000,8.5
chr13,48610000,48620000,chr13,48640000,48650000,8.5
chr13,46780000,46790000,chr13,46820000,46830000,8.5
chr10,98330000,98340000,chr10,98370000,98380000,8.5
chr4,144630000,144640000,chr4,144650000,144660000,8.5
chr11,97540000,97550000,chr11,97560000,97570000,8.5
chr11,115340000,115350000,chr11,115370000,115380000,8.5
chr11,87230000,87240000,chr11,87260000,87270000,8.5
chr12,83300000,83310000,chr12,83340000,83350000,8.5
chr6,99340000,99350000,chr6,99370000,99380000,8.5
chr12,85560000,85570000,chr12,85590000,85600000,8.5
chr3,138080000,138090000,chr3,138100000,138110000,8.5
chr1,173890000,173900000,chr1,173900000,173910000,8.5
chr2,9510000,9520000,chr2,9600000,9610000,8.5
chr1,52070000,52080000,chr1,52170000,52180000,8.5
chr17,56320000,56330000,chr17,56330000,56340000,8.5
chr9,42050000,42060000,chr9,42070000,42080000,8.5
chr1,173150000,173160000,chr1,173170000,173180000,8.5
chr18,37910000,37920000,chr18,38010000,38020000,8.5
chr1,153530000,153540000,chr1,153600000,153610000,8.5
chr1,140070000,140080000,chr1,140170000,140180000,8.5
chr9,106720000,106730000,chr9,106790000,106800000,8.5
chr1,60950000,60960000,chr1,61030000,61040000,8.5
chr3,142220000,142230000,chr3,142250000,142260000,8.5
chr1,135950000,135960000,chr1,135980000,135990000,8.5
chr3,115500000,115510000,chr3,115680000,115690000,8.5
chr15,61810000,61820000,chr15,61860000,61870000,8.5
chr15,100270000,100280000,chr15,100290000,100300000,8.5
chr1,129120000,129130000,chr1,129190000,129200000,8.5
chr3,126290000,126300000,chr3,126330000,126340000,8.5
chr1,80330000,80340000,chr1,80430000,80440000,8.5
chr9,107880000,107890000,chr9,107930000,107940000,8.5
chr8,114090000,114100000,chr8,114120000,114130000,8.5
chr14,66870000,66880000,chr14,66900000,66910000,8.5
chr1,88300000,88310000,chr1,88320000,88330000,8.5
chr8,84080000,84090000,chr8,84160000,84170000,8.5
chr8,129110000,129120000,chr8,129360000,129370000,8.5
chr2,126460000,126470000,chr2,126490000,126500000,8.5
chr3,52640000,52650000,chr3,52660000,52670000,8.5
chr11,57990000,58000000,chr11,58040000,58050000,8.0
chr6,31070000,31080000,chr6,31150000,31160000,8.0
chr8,73130000,73140000,chr8,73220000,73230000,8.0
chr11,69440000,69450000,chr11,69470000,69480000,8.0
chr1,138490000,138500000,chr1,138560000,138570000,8.0
chr11,88880000,88890000,chr11,88920000,88930000,8.0
chr1,134930000,134940000,chr1,135020000,135030000,8.0
chr13,43870000,43880000,chr13,43950000,43960000,8.0
chr16,49850000,49860000,chr16,49930000,49940000,8.0
chr4,100920000,100930000,chr4,100960000,100970000,8.0
chr7,82740000,82750000,chr7,82840000,82850000,8.0
chr2,61330000,61340000,chr2,61410000,61420000,8.0
chr12,83290000,83300000,chr12,83340000,83350000,8.0
chr11,4430000,4440000,chr11,4490000,4500000,8.0
chr5,110560000,110570000,chr5,110650000,110660000,8.0
chr7,82510000,82520000,chr7,82600000,82610000,8.0
chr3,79070000,79080000,chr3,79090000,79100000,8.0
chr11,104980000,104990000,chr11,105040000,105050000,8.0
chr6,99260000,99270000,chr6,99330000,99340000,8.0
chr17,21600000,21610000,chr17,21670000,21680000,8.0
chr17,26640000,26650000,chr17,26850000,26860000,8.0
chr17,35430000,35440000,chr17,35490000,35500000,8.0
chr12,107200000,107210000,chr12,107270000,107280000,8.0
chr4,150170000,150180000,chr4,150220000,150230000,8.0
chr7,107640000,107650000,chr7,107730000,107740000,8.0
chr11,3230000,3240000,chr11,3300000,3310000,8.0
chr7,87970000,87980000,chr7,88000000,88010000,8.0
chr17,73290000,73300000,chr17,73340000,73350000,8.0
chr3,105690000,105700000,chr3,106280000,106290000,8.0
chr7,107640000,107650000,chr7,107750000,107760000,8.0
chr17,74880000,74890000,chr17,74920000,74930000,8.0
chr3,106250000,106260000,chr3,106590000,106600000,8.0
chr17,80880000,80890000,chr17,80960000,80970000,8.0
chr2,24760000,24770000,chr2,24780000,24790000,8.0
chr18,38060000,38070000,chr18,38110000,38120000,8.0
chr8,84010000,84020000,chr8,84140000,84150000,8.0
chr10,12520000,12530000,chr10,12540000,12550000,8.0
chr4,122570000,122580000,chr4,122610000,122620000,8.0
chr1,146090000,146100000,chr1,146170000,146180000,8.0
chr2,117140000,117150000,chr2,117210000,117220000,8.0
chr6,149080000,149090000,chr6,149320000,149330000,8.0
chr4,32470000,32480000,chr4,32510000,32520000,8.0
chr14,41740000,41750000,chr14,41770000,41780000,8.0
chr19,53610000,53620000,chr19,53670000,53680000,8.0
chr6,129180000,129190000,chr6,129250000,129260000,8.0
chr4,32330000,32340000,chr4,32510000,32520000,8.0
chr10,96070000,96080000,chr10,96150000,96160000,8.0
chr7,138530000,138540000,chr7,138550000,138560000,8.0
chr5,3540000,3550000,chr5,3590000,3600000,8.0
chr8,129370000,129380000,chr8,129440000,129450000,8.0
chr13,114400000,114410000,chr13,114420000,114430000,8.0
chr8,125440000,125450000,chr8,125530000,125540000,7.5
chr13,23780000,23790000,chr13,23830000,23840000,7.5
chr10,17440000,17450000,chr10,17950000,17960000,7.5
chr17,53610000,53620000,chr17,53700000,53710000,7.5
chr1,187010000,187020000,chr1,187030000,187040000,7.5
chr6,47730000,47740000,chr6,47780000,47790000,7.5
chr3,9820000,9830000,chr3,9860000,9870000,7.5
chr10,41990000,42000000,chr10,42220000,42230000,7.5
chr4,40720000,40730000,chr4,40800000,40810000,7.5
chr2,128200000,128210000,chr2,128230000,128240000,7.5
chr17,73280000,73290000,chr17,73340000,73350000,7.5
chr1,60800000,60810000,chr1,60970000,60980000,7.5
chr14,57190000,57200000,chr14,57280000,57290000,7.5
chr1,60810000,60820000,chr1,60910000,60920000,7.5
chr4,8720000,8730000,chr4,8850000,8860000,7.5
chr13,24700000,24710000,chr13,24770000,24780000,7.5
chr1,195070000,195080000,chr1,195090000,195100000,7.5
chr17,36150000,36160000,chr17,36170000,36180000,7.5
chr6,31060000,31070000,chr6,31150000,31160000,7.5
chr2,31990000,32000000,chr2,32030000,32040000,7.5
chr11,104240000,104250000,chr11,104280000,104290000,7.5
chr10,95830000,95840000,chr10,96090000,96100000,7.5
chr15,27570000,27580000,chr15,27600000,27610000,7.5
chr5,20910000,20920000,chr5,20940000,20950000,7.5
chr8,129110000,129120000,chr8,129440000,129450000,7.5
chr11,99030000,99040000,chr11,99050000,99060000,7.5
chr9,57710000,57720000,chr9,57750000,57760000,7.5
chr8,74790000,74800000,chr8,74840000,74850000,7.5
chr10,96060000,96070000,chr10,96150000,96160000,7.5
chr7,29570000,29580000,chr7,29600000,29610000,7.5
chr13,113210000,113220000,chr13,113290000,113300000,7.5
chr17,29390000,29400000,chr17,29530000,29540000,7.5
chr10,19300000,19310000,chr10,19410000,19420000,7.5
chr8,84020000,84030000,chr8,84140000,84150000,7.5
chr10,12530000,12540000,chr10,12600000,12610000,7.5
chr7,113670000,113680000,chr7,113690000,113700000,7.5
chr10,17700000,17710000,chr10,17760000,17770000,7.5
chr13,3530000,3540000,chr13,3630000,3640000,7.5
chr1,167630000,167640000,chr1,167690000,167700000,7.5
chr7,133540000,133550000,chr7,133610000,133620000,7.5
chr18,31760000,31770000,chr18,31790000,31800000,7.5
chr2,132330000,132340000,chr2,132430000,132440000,7.5
chr1,138500000,138510000,chr1,138560000,138570000,7.5
chr8,59900000,59910000,chr8,59980000,59990000,7.5
chr18,75480000,75490000,chr18,75510000,75520000,7.5
chr9,121620000,121630000,chr9,121650000,121660000,7.5
chr19,11500000,11510000,chr19,11600000,11610000,7.5
chr14,51400000,51410000,chr14,51550000,51560000,7.5
chr10,126600000,126610000,chr10,126740000,126750000,7.5
chr1,60960000,60970000,chr1,61030000,61040000,7.5
chr9,107480000,107490000,chr9,107510000,107520000,7.5
chr16,23990000,24000000,chr16,24020000,24030000,7.5
chr3,129580000,129590000,chr3,129600000,129610000,7.5
chr3,129250000,129260000,chr3,129300000,129310000,7.5
chr10,127930000,127940000,chr10,127960000,127970000,7.5
chr10,128180000,128190000,chr10,128240000,128250000,7.5
chr13,43360000,43370000,chr13,43370000,43380000,7.5
chr1,64160000,64170000,chr1,64570000,64580000,7.5
chr9,32420000,32430000,chr9,32540000,32550000,7.5
chr6,99200000,99210000,chr6,99330000,99340000,7.5
chr11,46120000,46130000,chr11,46250000,46260000,7.5
chr4,43910000,43920000,chr4,43930000,43940000,7.5
chr16,36470000,36480000,chr16,36600000,36610000,7.0
chr5,97300000,97310000,chr5,97480000,97490000,7.0
chr16,94790000,94800000,chr16,94850000,94860000,7.0
chr16,96020000,96030000,chr16,96120000,96130000,7.0
chr7,133540000,133550000,chr7,133630000,133640000,7.0
chr14,54840000,54850000,chr14,55110000,55120000,7.0
chr15,27570000,27580000,chr15,27640000,27650000,7.0
chr10,67500000,67510000,chr10,67590000,67600000,7.0
chr11,100450000,100460000,chr11,100480000,100490000,7.0
chr16,19950000,19960000,chr16,20090000,20100000,7.0
chr6,97160000,97170000,chr6,97260000,97270000,7.0
chr7,25150000,25160000,chr7,25190000,25200000,7.0
chr9,122910000,122920000,chr9,122930000,122940000,7.0
chr13,113070000,113080000,chr13,113200000,113210000,7.0
chr13,30880000,30890000,chr13,30900000,30910000,7.0
chr7,80670000,80680000,chr7,80730000,80740000,7.0
chr9,59500000,59510000,chr9,59520000,59530000,7.0
chr1,129110000,129120000,chr1,129210000,129220000,7.0
chr7,133540000,133550000,chr7,133620000,133630000,7.0
chr7,82510000,82520000,chr7,82540000,82550000,7.0
chr8,26710000,26720000,chr8,26760000,26770000,7.0
chr5,97340000,97350000,chr5,97480000,97490000,7.0
chr2,101490000,101500000,chr2,101510000,101520000,7.0
chr15,9630000,9640000,chr15,9670000,9680000,7.0
chr16,23230000,23240000,chr16,23270000,23280000,7.0
chr15,12150000,12160000,chr15,12210000,12220000,7.0
chr15,25770000,25780000,chr15,25910000,25920000,7.0
chr16,50430000,50440000,chr16,50730000,50740000,7.0
chr17,84720000,84730000,chr17,84810000,84820000,7.0
chr11,104240000,104250000,chr11,104320000,104330000,7.0
chr16,52450000,52460000,chr16,52470000,52480000,7.0
chr12,102120000,102130000,chr12,102240000,102250000,7.0
chr1,129110000,129120000,chr1,129190000,129200000,7.0
chr10,79440000,79450000,chr10,79600000,79610000,7.0
chr13,55610000,55620000,chr13,55630000,55640000,7.0
chr12,74790000,74800000,chr12,74820000,74830000,7.0
chr9,32400000,32410000,chr9,32430000,32440000,7.0
chr14,66850000,66860000,chr14,66900000,66910000,7.0
chr7,17430000,17440000,chr7,17460000,17470000,7.0
chr8,84080000,84090000,chr8,84280000,84290000,7.0
chr4,122570000,122580000,chr4,122660000,122670000,7.0
chr9,32400000,32410000,chr9,32460000,32470000,7.0
chr6,31130000,31140000,chr6,31170000,31180000,7.0
chr10,96080000,96090000,chr10,96160000,96170000,7.0
chr8,84220000,84230000,chr8,84330000,84340000,7.0
chr6,128830000,128840000,chr6,129210000,129220000,7.0
chr4,40720000,40730000,chr4,40890000,40900000,7.0
chr4,62060000,62070000,chr4,62130000,62140000,7.0
chr7,16630000,16640000,chr7,16890000,16900000,7.0
chr6,129180000,129190000,chr6,129210000,129220000,7.0
chr2,128220000,128230000,chr2,128240000,128250000,7.0
chr1,130440000,130450000,chr1,130510000,130520000,7.0
chr10,110570000,110580000,chr10,110590000,110600000,7.0
chr10,21620000,21630000,chr10,21660000,21670000,7.0
chr11,68880000,68890000,chr11,68920000,68930000,7.0
chr13,115630000,115640000,chr13,115680000,115690000,7.0
chr14,122310000,122320000,chr14,122460000,122470000,7.0
chr3,68930000,68940000,chr3,68990000,69000000,7.0
chr8,87430000,87440000,chr8,87470000,87480000,7.0
chr10,117390000,117400000,chr10,117540000,117550000,7.0
chr7,19880000,19890000,chr7,19940000,19950000,7.0
chr9,32300000,32310000,chr9,32540000,32550000,7.0
chr11,69080000,69090000,chr11,69170000,69180000,7.0
chr14,122310000,122320000,chr14,122320000,122330000,7.0
chr7,19810000,19820000,chr7,19930000,19940000,7.0
chr11,115340000,115350000,chr11,115390000,115400000,6.5
chr9,66830000,66840000,chr9,66890000,66900000,6.5
chr10,18780000,18790000,chr10,19410000,19420000,6.5
chr5,73620000,73630000,chr5,73650000,73660000,6.5
chr8,59900000,59910000,chr8,59960000,59970000,6.5
chr5,31350000,31360000,chr5,31480000,31490000,6.5
chr15,81130000,81140000,chr15,81190000,81200000,6.5
chr11,118080000,118090000,chr11,118110000,118120000,6.5
chr9,66820000,66830000,chr9,66840000,66850000,6.5
chr16,36870000,36880000,chr16,37010000,37020000,6.5
chr16,23230000,23240000,chr16,23250000,23260000,6.5
chr16,49790000,49800000,chr16,49930000,49940000,6.5
chr15,96370000,96380000,chr15,96490000,96500000,6.5
chr13,113180000,113190000,chr13,113230000,113240000,6.5
chr2,103520000,103530000,chr2,103630000,103640000,6.5
chr8,74660000,74670000,chr8,74870000,74880000,6.5
chr1,140030000,140040000,chr1,140170000,140180000,6.5
chr1,130480000,130490000,chr1,130600000,130610000,6.5
chr10,61640000,61650000,chr10,61650000,61660000,6.5
chr8,113460000,113470000,chr8,113550000,113560000,6.5
chr6,120070000,120080000,chr6,120140000,120150000,6.5
chr19,11130000,11140000,chr19,11160000,11170000,6.5
chr10,127930000,127940000,chr10,127970000,127980000,6.5
chr19,11440000,11450000,chr19,11480000,11490000,6.5
chr7,48750000,48760000,chr7,48880000,48890000,6.5
chr10,79140000,79150000,chr10,79160000,79170000,6.5
chr10,117380000,117390000,chr10,117540000,117550000,6.5
chr10,117350000,117360000,chr10,117530000,117540000,6.5
chr7,38800000,38810000,chr7,38860000,38870000,6.5
chr6,149130000,149140000,chr6,149250000,149260000,6.5
chr7,13540000,13550000,chr7,13590000,13600000,6.5
chr8,125560000,125570000,chr8,125620000,125630000,6.5
chr7,29470000,29480000,chr7,29490000,29500000,6.5
chr10,80200000,80210000,chr10,80280000,80290000,6.5
chr7,28290000,28300000,chr7,28330000,28340000,6.5
chr6,99210000,99220000,chr6,99330000,99340000,6.5
chr1,140040000,140050000,chr1,140170000,140180000,6.5
chr1,163660000,163670000,chr1,163710000,163720000,6.5
chr8,84010000,84020000,chr8,84130000,84140000,6.5
chr8,74680000,74690000,chr8,74740000,74750000,6.5
chr11,100330000,100340000,chr11,100380000,100390000,6.5
chr4,32340000,32350000,chr4,32510000,32520000,6.5
chr16,96030000,96040000,chr16,96080000,96090000,6.5
chr9,45980000,45990000,chr9,46010000,46020000,6.5
chr11,96630000,96640000,chr11,96690000,96700000,6.5
chr11,95120000,95130000,chr11,95170000,95180000,6.5
chr5,123390000,123400000,chr5,123500000,123510000,6.5
chr7,75430000,75440000,chr7,75460000,75470000,6.5
chr1,182180000,182190000,chr1,182240000,182250000,6.5
chr17,31650000,31660000,chr17,31700000,31710000,6.5
chr17,33850000,33860000,chr17,33890000,33900000,6.5
chr2,13600000,13610000,chr2,13640000,13650000,6.5
chr7,71200000,71210000,chr7,71280000,71290000,6.5
chr8,84080000,84090000,chr8,84300000,84310000,6.5
chr6,37770000,37780000,chr6,37820000,37830000,6.5
chr11,54830000,54840000,chr11,54940000,54950000,6.5
chr17,56320000,56330000,chr17,56390000,56400000,6.5
chr12,70540000,70550000,chr12,70570000,70580000,6.5
chr7,29160000,29170000,chr7,29590000,29600000,6.5
chr4,14750000,14760000,chr4,14840000,14850000,6.5
chr3,86640000,86650000,chr3,86670000,86680000,6.5
chr15,27520000,27530000,chr15,27550000,27560000,6.5
chr15,57990000,58000000,chr15,58040000,58050000,6.5
chr8,35200000,35210000,chr8,35680000,35690000,6.5
chr9,88330000,88340000,chr9,88440000,88450000,6.5
chr3,79050000,79060000,chr3,79390000,79400000,6.5
chr14,56500000,56510000,chr14,56530000,56540000,6.5
chr8,13600000,13610000,chr8,13660000,13670000,6.5
chr4,128670000,128680000,chr4,128730000,128740000,6.5
chr3,103590000,103600000,chr3,103650000,103660000,6.5
chr14,56340000,56350000,chr14,56370000,56380000,6.5
chr13,113070000,113080000,chr13,113170000,113180000,6.5
chr3,68960000,68970000,chr3,68990000,69000000,6.5
chr7,134430000,134440000,chr7,134620000,134630000,6.5
chr7,134350000,134360000,chr7,134390000,134400000,6.5
chr14,73720000,73730000,chr14,73740000,73750000,6.5
chr3,94240000,94250000,chr3,94260000,94270000,6.5
chr3,142150000,142160000,chr3,142250000,142260000,6.5
chr13,24720000,24730000,chr13,24770000,24780000,6.5
chr14,54850000,54860000,chr14,55110000,55120000,6.5
chr12,107200000,107210000,chr12,107240000,107250000,6.5
chr3,52060000,52070000,chr3,52100000,52110000,6.5
chr15,66340000,66350000,chr15,66390000,66400000,6.5
chr7,132680000,132690000,chr7,132730000,132740000,6.5
chr4,43910000,43920000,chr4,43970000,43980000,6.5
chr1,146140000,146150000,chr1,146170000,146180000,6.0
chr16,75900000,75910000,chr16,76370000,76380000,6.0
chr4,108130000,108140000,chr4,108290000,108300000,6.0
chr14,55510000,55520000,chr14,55630000,55640000,6.0
chr1,146120000,146130000,chr1,146170000,146180000,6.0
chr7,82510000,82520000,chr7,82670000,82680000,6.0
chr4,102180000,102190000,chr4,102320000,102330000,6.0
chr3,115490000,115500000,chr3,115630000,115640000,6.0
chr18,21120000,21130000,chr18,21150000,21160000,6.0
chr1,130440000,130450000,chr1,130500000,130510000,6.0
chr14,54850000,54860000,chr14,55220000,55230000,6.0
chr4,100850000,100860000,chr4,101020000,101030000,6.0
chr7,82510000,82520000,chr7,82840000,82850000,6.0
chr19,4110000,4120000,chr19,4190000,4200000,6.0
chr7,132650000,132660000,chr7,132700000,132710000,6.0
chr19,8790000,8800000,chr19,8890000,8900000,6.0
chr14,54830000,54840000,chr14,54870000,54880000,6.0
chr13,45990000,46000000,chr13,46060000,46070000,6.0
chr18,34940000,34950000,chr18,35020000,35030000,6.0
chr11,54610000,54620000,chr11,54640000,54650000,6.0
chr11,46150000,46160000,chr11,46250000,46260000,6.0
chr17,26630000,26640000,chr17,26680000,26690000,6.0
chr9,45890000,45900000,chr9,45960000,45970000,6.0
chr3,103550000,103560000,chr3,103600000,103610000,6.0
chr13,22020000,22030000,chr13,22120000,22130000,6.0
chr3,103550000,103560000,chr3,103580000,103590000,6.0
chr4,134470000,134480000,chr4,134900000,134910000,6.0
chr7,74360000,74370000,chr7,74770000,74780000,6.0
chr17,35220000,35230000,chr17,35250000,35260000,6.0
chr8,87430000,87440000,chr8,87480000,87490000,6.0
chr8,84020000,84030000,chr8,84160000,84170000,6.0
chr5,138590000,138600000,chr5,138620000,138630000,6.0
chr8,26700000,26710000,chr8,26760000,26770000,6.0
chr2,18830000,18840000,chr2,18910000,18920000,6.0
chr14,122350000,122360000,chr14,122500000,122510000,6.0
chr2,22920000,22930000,chr2,23010000,23020000,6.0
chr4,128670000,128680000,chr4,128700000,128710000,6.0
chr11,96840000,96850000,chr11,96900000,96910000,6.0
chr3,94840000,94850000,chr3,94910000,94920000,6.0
chr9,53410000,53420000,chr9,53430000,53440000,6.0
chr17,57200000,57210000,chr17,57240000,57250000,6.0
chr2,61330000,61340000,chr2,61400000,61410000,6.0
chr12,88140000,88150000,chr12,88290000,88300000,6.0
chr11,98800000,98810000,chr11,99010000,99020000,6.0
chr17,73260000,73270000,chr17,73350000,73360000,6.0
chr7,121410000,121420000,chr7,121460000,121470000,6.0
chr8,24300000,24310000,chr8,24340000,24350000,6.0
chr9,40920000,40930000,chr9,40990000,41000000,6.0
chr4,135570000,135580000,chr4,135600000,135610000,6.0
chr5,111600000,111610000,chr5,111620000,111630000,6.0
chr10,128180000,128190000,chr10,128210000,128220000,6.0
chr5,111200000,111210000,chr5,111230000,111240000,6.0
chr7,123600000,123610000,chr7,123640000,123650000,6.0
chr4,83170000,83180000,chr4,83210000,83220000,6.0
chr4,100920000,100930000,chr4,100970000,100980000,6.0
chr15,81370000,81380000,chr15,81410000,81420000,6.0
chr12,21460000,21470000,chr12,21480000,21490000,6.0
chr10,117350000,117360000,chr10,117540000,117550000,6.0
chr1,82270000,82280000,chr1,82310000,82320000,6.0
chr9,116020000,116030000,chr9,116090000,116100000,6.0
chr7,29560000,29570000,chr7,29590000,29600000,6.0
chr8,35220000,35230000,chr8,35870000,35880000,6.0
chr11,118010000,118020000,chr11,118100000,118110000,6.0
chr19,32240000,32250000,chr19,32270000,32280000,6.0
chr14,20640000,20650000,chr14,20900000,20910000,6.0
chr7,17430000,17440000,chr7,17500000,17510000,6.0
chr10,117300000,117310000,chr10,117530000,117540000,6.0
chr16,23080000,23090000,chr16,23120000,23130000,6.0
chr8,63750000,63760000,chr8,63780000,63790000,6.0
chr13,104930000,104940000,chr13,104960000,104970000,6.0
chr6,149090000,149100000,chr6,149140000,149150000,6.0
chr8,129100000,129110000,chr8,129360000,129370000,6.0
chr16,33600000,33610000,chr16,33700000,33710000,6.0
chr6,149090000,149100000,chr6,149250000,149260000,6.0
chr15,61810000,61820000,chr15,62560000,62570000,6.0
chr1,60830000,60840000,chr1,60910000,60920000,6.0
chr10,98240000,98250000,chr10,98370000,98380000,6.0
chr4,32140000,32150000,chr4,32230000,32240000,6.0
chr12,70480000,70490000,chr12,70570000,70580000,6.0
chrX,20240000,20250000,chrX,20390000,20400000,6.0
chr3,60210000,60220000,chr3,60300000,60310000,6.0
chr14,52510000,52520000,chr14,52640000,52650000,6.0
chr3,136370000,136380000,chr3,136400000,136410000,6.0
chr15,76530000,76540000,chr15,76730000,76740000,6.0
chr10,96050000,96060000,chr10,96150000,96160000,6.0
chr7,135520000,135530000,chr7,135880000,135890000,6.0
chr12,74720000,74730000,chr12,74820000,74830000,6.0
chr7,26460000,26470000,chr7,26500000,26510000,6.0
chr7,19810000,19820000,chr7,19890000,19900000,6.0
chr6,129190000,129200000,chr6,129210000,129220000,6.0
chr6,129190000,129200000,chr6,129250000,129260000,6.0
chr10,98260000,98270000,chr10,98370000,98380000,6.0
chr7,90010000,90020000,chr7,90800000,90810000,6.0
chr10,12520000,12530000,chr10,12600000,12610000,5.5
chr13,23790000,23800000,chr13,23830000,23840000,5.5
chr7,71140000,71150000,chr7,71280000,71290000,5.5
chr14,15460000,15470000,chr14,15530000,15540000,5.5
chr17,53610000,53620000,chr17,53820000,53830000,5.5
chr4,40620000,40630000,chr4,40640000,40650000,5.5
chr8,129100000,129110000,chr8,129450000,129460000,5.5
chr19,43600000,43610000,chr19,43700000,43710000,5.5
chr10,128180000,128190000,chr10,128250000,128260000,5.5
chr17,50600000,50610000,chr17,50660000,50670000,5.5
chr3,103550000,103560000,chr3,103710000,103720000,5.5
chr14,122330000,122340000,chr14,122500000,122510000,5.5
chr2,18830000,18840000,chr2,18880000,18890000,5.5
chr19,57430000,57440000,chr19,57500000,57510000,5.5
chr11,69560000,69570000,chr11,69600000,69610000,5.5
chr14,122310000,122320000,chr14,122390000,122400000,5.5
chr13,113070000,113080000,chr13,113230000,113240000,5.5
chr4,32420000,32430000,chr4,32510000,32520000,5.5
chr6,15660000,15670000,chr6,15740000,15750000,5.5
chr2,9510000,9520000,chr2,9610000,9620000,5.5
chr11,62360000,62370000,chr11,62410000,62420000,5.5
chr6,29730000,29740000,chr6,29760000,29770000,5.5
chr6,31060000,31070000,chr6,31160000,31170000,5.5
chr8,84080000,84090000,chr8,84210000,84220000,5.5
chr6,31070000,31080000,chr6,31170000,31180000,5.5
chr19,53490000,53500000,chr19,53670000,53680000,5.5
chr6,31100000,31110000,chr6,31160000,31170000,5.5
chr7,20250000,20260000,chr7,20300000,20310000,5.5
chr3,105690000,105700000,chr3,105760000,105770000,5.5
chr19,32360000,32370000,chr19,32480000,32490000,5.5
chr10,12520000,12530000,chr10,12590000,12600000,5.5
chr6,48650000,48660000,chr6,48760000,48770000,5.5
chr3,115370000,115380000,chr3,115450000,115460000,5.5
chr11,23590000,23600000,chr11,23670000,23680000,5.5
chr7,52950000,52960000,chr7,52970000,52980000,5.5
chr14,32890000,32900000,chr14,32970000,32980000,5.5
chr10,117390000,117400000,chr10,117530000,117540000,5.5
chr4,100990000,101000000,chr4,101020000,101030000,5.5
chr7,46800000,46810000,chr7,46910000,46920000,5.5
chr10,117510000,117520000,chr10,117530000,117540000,5.5
chr2,24760000,24770000,chr2,24830000,24840000,5.5
chr10,117510000,117520000,chr10,117540000,117550000,5.5
chr9,119840000,119850000,chr9,119980000,119990000,5.5
chr19,12540000,12550000,chr19,12640000,12650000,5.5
chr19,4110000,4120000,chr19,4160000,4170000,5.5
chr9,119930000,119940000,chr9,120030000,120040000,5.5
chr10,122230000,122240000,chr10,122520000,122530000,5.5
chr1,108490000,108500000,chr1,108540000,108550000,5.5
chr6,120070000,120080000,chr6,120100000,120110000,5.5
chr7,132650000,132660000,chr7,132730000,132740000,5.5
chr10,67740000,67750000,chr10,67900000,67910000,5.5
chr3,115370000,115380000,chr3,115430000,115440000,5.5
chr10,5910000,5920000,chr10,5950000,5960000,5.5
chr13,41580000,41590000,chr13,41660000,41670000,5.5
chr9,32710000,32720000,chr9,32770000,32780000,5.5
chr4,40620000,40630000,chr4,40650000,40660000,5.5
chr10,98200000,98210000,chr10,98370000,98380000,5.5
chr1,52070000,52080000,chr1,52150000,52160000,5.5
chr4,40620000,40630000,chr4,40660000,40670000,5.5
chr7,70960000,70970000,chr7,71000000,71010000,5.5
chr11,49790000,49800000,chr11,49830000,49840000,5.5
chr8,125520000,125530000,chr8,125620000,125630000,5.5
chr1,60800000,60810000,chr1,60940000,60950000,5.5
chr8,86590000,86600000,chr8,86620000,86630000,5.5
chr3,108190000,108200000,chr3,108210000,108220000,5.5
chr4,11420000,11430000,chr4,11480000,11490000,5.5
chr13,30920000,30930000,chr13,31000000,31010000,5.5
chr18,38060000,38070000,chr18,38120000,38130000,5.5
chr6,98940000,98950000,chr6,99040000,99050000,5.5
chr6,146590000,146600000,chr6,146670000,146680000,5.5
chr9,108040000,108050000,chr9,108100000,108110000,5.5
chr11,34400000,34410000,chr11,34550000,34560000,5.5
chr9,32400000,32410000,chr9,32770000,32780000,5.5
chr8,84010000,84020000,chr8,84210000,84220000,5.5
chr16,94740000,94750000,chr16,94820000,94830000,5.5
chr7,80660000,80670000,chr7,80700000,80710000,5.5
chr2,127880000,127890000,chr2,127950000,127960000,5.5
chr7,82630000,82640000,chr7,82790000,82800000,5.5
chr12,88230000,88240000,chr12,88260000,88270000,5.5
chr5,73620000,73630000,chr5,73680000,73690000,5.5
chr7,82630000,82640000,chr7,82750000,82760000,5.5
chr7,82630000,82640000,chr7,82670000,82680000,5.5
chr10,12580000,12590000,chr10,12700000,12710000,5.5
chr3,37530000,37540000,chr3,37620000,37630000,5.5
chr16,91510000,91520000,chr16,91590000,91600000,5.5
chr2,61340000,61350000,chr2,61430000,61440000,5.5
chr15,5050000,5060000,chr15,5180000,5190000,5.5
chr8,74660000,74670000,chr8,74740000,74750000,5.5
chr7,82740000,82750000,chr7,82930000,82940000,5.5
chr10,18630000,18640000,chr10,18840000,18850000,5.5
chr2,117240000,117250000,chr2,117270000,117280000,5.5
chr8,72660000,72670000,chr8,72730000,72740000,5.5
chr11,98800000,98810000,chr11,99020000,99030000,5.5
chr5,123430000,123440000,chr5,123500000,123510000,5.5
chr2,61330000,61340000,chr2,61430000,61440000,5.5
chr16,50370000,50380000,chr16,50730000,50740000,5.5
chr2,128210000,128220000,chr2,128230000,128240000,5.5
chr2,30800000,30810000,chr2,30830000,30840000,5.5
chr8,73190000,73200000,chr8,73280000,73290000,5.5
chr2,25010000,25020000,chr2,25080000,25090000,5.5
chr12,88170000,88180000,chr12,88280000,88290000,5.5
chr10,18900000,18910000,chr10,19410000,19420000,5.5
chr5,97300000,97310000,chr5,97420000,97430000,5.5
