ChrA,StartA,EndA,ChrB,StartB,EndB,Ncontact
chr6,129180000,129190000,chr6,129230000,129240000,2.5
chr13,23560000,23570000,chr13,23570000,23580000,2.5
chr4,145040000,145050000,chr4,145060000,145070000,2.5
chr6,113650000,113660000,chr6,113670000,113680000,2.5
chr17,24450000,24460000,chr17,24470000,24480000,2.5
chr4,136020000,136030000,chr4,136050000,136060000,2.5
chr7,73550000,73560000,chr7,73590000,73600000,2.5
chr5,103350000,103360000,chr5,103360000,103370000,2.5
chr12,110490000,110500000,chr12,110500000,110510000,2.5
chr5,107590000,107600000,chr5,107610000,107620000,2.5
chr6,54760000,54770000,chr6,54810000,54820000,2.5
chr17,35250000,35260000,chr17,35260000,35270000,2.5
chr2,157120000,157130000,chr2,157140000,157150000,2.5
chr4,150550000,150560000,chr4,150580000,150590000,2.5
chr13,43260000,43270000,chr13,43270000,43280000,2.5
chr2,157110000,157120000,chr2,157140000,157150000,2.5
chr13,112280000,112290000,chr13,112380000,112390000,2.5
chr7,19220000,19230000,chr7,19230000,19240000,2.5
chr1,92050000,92060000,chr1,92060000,92070000,2.5
chr13,109820000,109830000,chr13,109830000,109840000,2.5
chr13,107820000,107830000,chr13,107830000,107840000,2.5
chr13,85430000,85440000,chr13,85490000,85500000,2.5
chr7,24390000,24400000,chr7,24410000,24420000,2.5
chr15,6570000,6580000,chr15,6580000,6590000,2.5
chr14,40930000,40940000,chr14,40940000,40950000,2.5
chr6,136510000,136520000,chr6,136550000,136560000,2.5
chr6,134890000,134900000,chr6,134920000,134930000,2.5
chr16,49790000,49800000,chr16,49830000,49840000,2.5
chr14,40940000,40950000,chr14,40950000,40960000,2.5
chr6,129280000,129290000,chr6,129300000,129310000,2.5
chr7,28380000,28390000,chr7,28390000,28400000,2.5
chr13,43760000,43770000,chr13,43780000,43790000,2.5
chr5,72750000,72760000,chr5,72760000,72770000,2.5
chr5,110270000,110280000,chr5,110280000,110290000,2.5
chr1,53870000,53880000,chr1,53900000,53910000,2.5
chr7,75680000,75690000,chr7,75700000,75710000,2.5
chr14,54890000,54900000,chr14,55010000,55020000,2.5
chr12,80790000,80800000,chr12,80810000,80820000,2.5
chr7,120830000,120840000,chr7,120910000,120920000,2.5
chr4,101320000,101330000,chr4,101350000,101360000,2.5
chr12,73690000,73700000,chr12,73710000,73720000,2.5
chr17,47500000,47510000,chr17,47510000,47520000,2.5
chr5,113770000,113780000,chr5,113830000,113840000,2.5
chr6,99260000,99270000,chr6,99270000,99280000,2.5
chr2,166620000,166630000,chr2,166660000,166670000,2.5
chr1,53800000,53810000,chr1,53820000,53830000,2.5
chr7,102260000,102270000,chr7,102410000,102420000,2.5
chr14,121910000,121920000,chr14,121920000,121930000,2.5
chr1,128590000,128600000,chr1,128610000,128620000,2.5
chr12,73690000,73700000,chr12,73720000,73730000,2.5
chr6,98990000,99000000,chr6,99020000,99030000,2.5
chr7,75780000,75790000,chr7,75790000,75800000,2.5
chr12,100880000,100890000,chr12,100900000,100910000,2.5
chr2,29090000,29100000,chr2,29120000,29130000,2.5
chr6,108530000,108540000,chr6,108660000,108670000,2.5
chr16,23230000,23240000,chr16,23270000,23280000,2.5
chr5,123040000,123050000,chr5,123050000,123060000,2.5
chr16,75890000,75900000,chr16,75900000,75910000,2.0
chr10,42860000,42870000,chr10,42900000,42910000,2.0
chr14,40930000,40940000,chr14,40960000,40970000,2.0
chr1,138130000,138140000,chr1,138270000,138280000,2.0
chr10,42860000,42870000,chr10,42880000,42890000,2.0
chr19,41910000,41920000,chr19,41930000,41940000,2.0
chr14,40930000,40940000,chr14,40950000,40960000,2.0
chr11,4490000,4500000,chr11,4590000,4600000,2.0
chr14,66260000,66270000,chr14,66280000,66290000,2.0
chr11,21100000,21110000,chr11,21170000,21180000,2.0
chr1,138140000,138150000,chr1,138290000,138300000,2.0
chr14,121930000,121940000,chr14,121960000,121970000,2.0
chr1,88640000,88650000,chr1,88700000,88710000,2.0
chr1,36510000,36520000,chr1,36540000,36550000,2.0
chr1,64120000,64130000,chr1,64530000,64540000,2.0
chr16,55940000,55950000,chr16,55950000,55960000,2.0
chr19,41840000,41850000,chr19,41930000,41940000,2.0
chr19,11370000,11380000,chr19,11490000,11500000,2.0
chr19,53310000,53320000,chr19,53320000,53330000,2.0
chr11,23290000,23300000,chr11,23300000,23310000,2.0
chr11,21180000,21190000,chr11,21220000,21230000,2.0
chr14,27370000,27380000,chr14,27410000,27420000,2.0
chr16,23220000,23230000,chr16,23250000,23260000,2.0
chr19,11430000,11440000,chr19,11480000,11490000,2.0
chr10,127640000,127650000,chr10,127670000,127680000,2.0
chr14,66230000,66240000,chr14,66280000,66290000,2.0
chr10,67180000,67190000,chr10,67200000,67210000,2.0
chr14,54360000,54370000,chr14,54490000,54500000,2.0
chr10,96580000,96590000,chr10,96620000,96630000,2.0
chr10,96600000,96610000,chr10,96620000,96630000,2.0
chr10,79980000,79990000,chr10,80050000,80060000,2.0
chr19,29180000,29190000,chr19,29210000,29220000,2.0
chr10,96610000,96620000,chr10,96690000,96700000,2.0
chr14,52240000,52250000,chr14,52250000,52260000,2.0
chr10,117940000,117950000,chr10,118100000,118110000,2.0
chr10,68240000,68250000,chr10,68270000,68280000,2.0
chr19,12470000,12480000,chr19,12570000,12580000,2.0
chr11,32530000,32540000,chr11,32580000,32590000,2.0
chr19,12470000,12480000,chr19,12510000,12520000,2.0
chr10,68230000,68240000,chr10,68280000,68290000,2.0
chr14,52110000,52120000,chr14,52120000,52130000,2.0
chr14,60730000,60740000,chr14,60770000,60780000,2.0
chr15,100440000,100450000,chr15,100730000,100740000,2.0
chr16,23230000,23240000,chr16,23250000,23260000,2.0
chr19,36310000,36320000,chr19,36400000,36410000,2.0
chr10,127060000,127070000,chr10,127330000,127340000,2.0
chr10,127120000,127130000,chr10,127260000,127270000,2.0
chr10,68190000,68200000,chr10,68230000,68240000,2.0
chr19,11510000,11520000,chr19,11530000,11540000,2.0
chr1,60770000,60780000,chr1,60940000,60950000,2.0
chr1,60870000,60880000,chr1,60910000,60920000,2.0
chr1,36260000,36270000,chr1,36290000,36300000,2.0
chr19,11490000,11500000,chr19,11530000,11540000,2.0
chr16,23170000,23180000,chr16,23220000,23230000,2.0
chr16,76330000,76340000,chr16,76350000,76360000,2.0
chr1,53770000,53780000,chr1,53840000,53850000,2.0
chr16,76350000,76360000,chr16,76370000,76380000,2.0
chr15,6570000,6580000,chr15,6600000,6610000,2.0
chr18,62170000,62180000,chr18,62180000,62190000,2.0
chr12,85340000,85350000,chr12,85370000,85380000,2.0
chr18,65310000,65320000,chr18,65430000,65440000,2.0
chr18,70520000,70530000,chr18,70560000,70570000,2.0
chr17,36020000,36030000,chr17,36030000,36040000,2.0
chr18,84850000,84860000,chr18,84870000,84880000,2.0
chr15,74910000,74920000,chr15,74930000,74940000,2.0
chr11,100590000,100600000,chr11,100620000,100630000,2.0
chr17,35970000,35980000,chr17,36030000,36040000,2.0
chr12,107120000,107130000,chr12,107920000,107930000,2.0
chr12,107720000,107730000,chr12,107920000,107930000,2.0
chr11,99120000,99130000,chr11,99150000,99160000,2.0
chr17,33710000,33720000,chr17,33760000,33770000,2.0
chr19,4210000,4220000,chr19,4220000,4230000,2.0
chr11,98720000,98730000,chr11,98800000,98810000,2.0
chr11,98720000,98730000,chr11,98770000,98780000,2.0
chr13,3520000,3530000,chr13,3610000,3620000,2.0
chr11,106670000,106680000,chr11,106750000,106760000,2.0
chr17,47140000,47150000,chr17,47260000,47270000,2.0
chr11,107370000,107380000,chr11,107470000,107480000,2.0
chr15,78910000,78920000,chr15,78920000,78930000,2.0
chr12,69350000,69360000,chr12,69360000,69370000,2.0
chr12,51860000,51870000,chr12,51870000,51880000,2.0
chr1,128590000,128600000,chr1,128820000,128830000,2.0
chr12,26050000,26060000,chr12,26060000,26070000,2.0
chr12,21460000,21470000,chr12,21470000,21480000,2.0
chr12,3460000,3470000,chr12,3560000,3570000,2.0
chr12,73620000,73630000,chr12,73710000,73720000,2.0
chr11,118150000,118160000,chr11,118240000,118250000,2.0
chr12,84190000,84200000,chr12,84220000,84230000,2.0
chr17,72940000,72950000,chr17,73010000,73020000,2.0
chr11,118150000,118160000,chr11,118220000,118230000,2.0
chr12,75660000,75670000,chr12,75670000,75680000,2.0
chr17,47530000,47540000,chr17,47610000,47620000,2.0
chr17,84230000,84240000,chr17,84300000,84310000,2.0
chr18,3330000,3340000,chr18,3380000,3390000,2.0
chr18,4290000,4300000,chr18,4360000,4370000,2.0
chr1,60870000,60880000,chr1,60940000,60950000,2.0
chr17,31130000,31140000,chr17,31270000,31280000,2.0
chr13,21930000,21940000,chr13,21970000,21980000,2.0
chr19,11350000,11360000,chr19,11520000,11530000,2.0
chr15,58470000,58480000,chr15,58870000,58880000,2.0
chr1,127210000,127220000,chr1,127320000,127330000,2.0
chr19,11350000,11360000,chr19,11430000,11440000,2.0
chr19,11350000,11360000,chr19,11480000,11490000,2.0
chr12,69350000,69360000,chr12,69470000,69480000,2.0
chr13,46690000,46700000,chr13,46720000,46730000,2.0
chr1,127210000,127220000,chr1,127290000,127300000,2.0
chr16,91460000,91470000,chr16,91470000,91480000,2.0
chr19,11350000,11360000,chr19,11360000,11370000,2.0
chr16,91440000,91450000,chr16,91480000,91490000,2.0
chr15,6570000,6580000,chr15,6620000,6630000,2.0
chr19,11360000,11370000,chr19,11380000,11390000,2.0
chr19,11360000,11370000,chr19,11480000,11490000,2.0
chr19,11360000,11370000,chr19,11520000,11530000,2.0
chr11,46270000,46280000,chr11,46360000,46370000,2.0
chr13,111800000,111810000,chr13,112440000,112450000,2.0
chr11,48770000,48780000,chr11,48850000,48860000,2.0
chr13,45370000,45380000,chr13,45380000,45390000,2.0
chr17,21460000,21470000,chr17,21530000,21540000,2.0
chr19,6340000,6350000,chr19,6360000,6370000,2.0
chr17,17600000,17610000,chr17,17620000,17630000,2.0
chr17,7920000,7930000,chr17,7930000,7940000,2.0
chr11,87400000,87410000,chr11,87440000,87450000,2.0
chr11,70520000,70530000,chr11,70610000,70620000,2.0
chr11,69680000,69690000,chr11,69830000,69840000,2.0
chr11,69260000,69270000,chr11,69400000,69410000,2.0
chr11,69260000,69270000,chr11,69390000,69400000,2.0
chr1,39840000,39850000,chr1,39920000,39930000,2.0
chr1,127230000,127240000,chr1,127320000,127330000,2.0
chr11,62540000,62550000,chr11,62550000,62560000,2.0
chr11,60810000,60820000,chr11,60830000,60840000,2.0
chr11,58170000,58180000,chr11,58230000,58240000,2.0
chr16,94560000,94570000,chr16,94620000,94630000,2.0
chr11,54700000,54710000,chr11,54860000,54870000,2.0
chr19,9910000,9920000,chr19,9990000,10000000,2.0
chr11,50170000,50180000,chr11,50230000,50240000,2.0
chr11,46340000,46350000,chr11,46430000,46440000,2.0
chr3,21970000,21980000,chr3,22040000,22050000,2.0
chr10,19500000,19510000,chr10,19590000,19600000,2.0
chr4,149700000,149710000,chr4,149730000,149740000,2.0
chr8,111570000,111580000,chr8,111590000,111600000,2.0
chr4,44020000,44030000,chr4,44160000,44170000,2.0
chr4,44170000,44180000,chr4,44310000,44320000,2.0
chr8,105750000,105760000,chr8,105820000,105830000,2.0
chr4,53150000,53160000,chr4,53310000,53320000,2.0
chr2,11640000,11650000,chr2,11680000,11690000,2.0
chr8,84900000,84910000,chr8,84940000,84950000,2.0
chr4,62400000,62410000,chr4,62480000,62490000,2.0
chr8,81550000,81560000,chr8,81810000,81820000,2.0
chr8,81550000,81560000,chr8,81760000,81770000,2.0
chr4,101250000,101260000,chr4,101290000,101300000,2.0
chr4,102510000,102520000,chr4,102570000,102580000,2.0
chr8,72340000,72350000,chr8,72360000,72370000,2.0
chr8,72130000,72140000,chr8,72210000,72220000,2.0
chr4,132510000,132520000,chr4,132530000,132540000,2.0
chr2,25150000,25160000,chr2,25180000,25190000,2.0
chr4,135240000,135250000,chr4,135270000,135280000,2.0
chr8,13980000,13990000,chr8,13990000,14000000,2.0
chr4,136060000,136070000,chr4,136100000,136110000,2.0
chr4,40830000,40840000,chr4,40850000,40860000,2.0
chr4,40780000,40790000,chr4,40850000,40860000,2.0
chr8,122910000,122920000,chr8,123040000,123050000,2.0
chr2,11620000,11630000,chr2,11650000,11660000,2.0
chr9,32650000,32660000,chr9,32660000,32670000,2.0
chr9,32610000,32620000,chr9,32930000,32940000,2.0
chr9,32590000,32600000,chr9,32930000,32940000,2.0
chr9,32590000,32600000,chr9,32900000,32910000,2.0
chr9,32590000,32600000,chr9,32730000,32740000,2.0
chr9,22460000,22470000,chr9,22470000,22480000,2.0
chr8,126660000,126670000,chr8,126830000,126840000,2.0
chr4,19920000,19930000,chr4,19950000,19960000,2.0
chr4,19990000,20000000,chr4,20000000,20010000,2.0
chr8,122910000,122920000,chr8,123100000,123110000,2.0
chr2,172990000,173000000,chr2,173080000,173090000,2.0
chr2,11630000,11640000,chr2,11650000,11660000,2.0
chr4,32280000,32290000,chr4,32290000,32300000,2.0
chr4,32280000,32290000,chr4,32340000,32350000,2.0
chr4,32380000,32390000,chr4,32420000,32430000,2.0
chr8,122930000,122940000,chr8,123020000,123030000,2.0
chr4,32570000,32580000,chr4,32580000,32590000,2.0
chr8,122930000,122940000,chr8,122990000,123000000,2.0
chr4,149100000,149110000,chr4,149160000,149170000,2.0
chr7,126400000,126410000,chr7,126470000,126480000,2.0
chr9,32690000,32700000,chr9,32920000,32930000,2.0
chr7,125540000,125550000,chr7,125580000,125590000,2.0
chr7,28690000,28700000,chr7,28700000,28710000,2.0
chr7,25680000,25690000,chr7,25710000,25720000,2.0
chr5,140630000,140640000,chr5,140700000,140710000,2.0
chr6,29780000,29790000,chr6,29810000,29820000,2.0
chr7,19300000,19310000,chr7,19340000,19350000,2.0
chr6,31150000,31160000,chr6,31200000,31210000,2.0
chr2,102860000,102870000,chr2,102880000,102890000,2.0
chr2,93450000,93460000,chr2,93460000,93470000,2.0
chr6,149130000,149140000,chr6,149370000,149380000,2.0
chr6,143110000,143120000,chr6,143160000,143170000,2.0
chr6,134330000,134340000,chr6,134340000,134350000,2.0
chr6,56900000,56910000,chr6,56920000,56930000,2.0
chr6,70800000,70810000,chr6,70840000,70850000,2.0
chr6,70840000,70850000,chr6,70870000,70880000,2.0
chr6,72950000,72960000,chr6,72960000,72970000,2.0
chr6,91610000,91620000,chr6,91680000,91690000,2.0
chr6,98990000,99000000,chr6,99010000,99020000,2.0
chr6,126930000,126940000,chr6,127450000,127460000,2.0
chr6,99050000,99060000,chr6,99090000,99100000,2.0
chr5,122940000,122950000,chr5,123050000,123060000,2.0
chr5,122940000,122950000,chr5,122960000,122970000,2.0
chr7,28790000,28800000,chr7,28820000,28830000,2.0
chr5,64770000,64780000,chr5,64810000,64820000,2.0
chr7,125540000,125550000,chr7,125560000,125570000,2.0
chr4,149850000,149860000,chr4,149950000,149960000,2.0
chr7,125480000,125490000,chr7,125580000,125590000,2.0
chr7,122940000,122950000,chr7,122960000,122970000,2.0
chr7,109950000,109960000,chr7,110160000,110170000,2.0
chr7,101900000,101910000,chr7,101930000,101940000,2.0
chr7,101550000,101560000,chr7,101580000,101590000,2.0
chr5,64490000,64500000,chr5,64810000,64820000,2.0
chr7,75600000,75610000,chr7,75700000,75710000,2.0
chr7,67210000,67220000,chr7,67630000,67640000,2.0
chr5,65920000,65930000,chr5,65950000,65960000,2.0
chr5,73230000,73240000,chr5,73250000,73260000,2.0
chr5,96910000,96920000,chr5,96990000,97000000,2.0
chr5,110770000,110780000,chr5,110810000,110820000,2.0
chr5,112280000,112290000,chr5,112290000,112300000,2.0
chr7,68250000,68260000,chr7,68320000,68330000,2.0
chr5,122630000,122640000,chr5,122640000,122650000,2.0
chr7,68250000,68260000,chr7,68280000,68290000,2.0
chr9,32690000,32700000,chr9,32900000,32910000,2.0
chr2,13680000,13690000,chr2,13710000,13720000,2.0
chr9,114410000,114420000,chr9,114420000,114430000,2.0
chr9,42240000,42250000,chr9,42260000,42270000,2.0
chr9,101060000,101070000,chr9,101070000,101080000,2.0
chr9,44530000,44540000,chr9,44580000,44590000,2.0
chr3,121300000,121310000,chr3,121490000,121500000,2.0
chr10,13040000,13050000,chr10,13050000,13060000,2.0
chr3,103750000,103760000,chr3,103780000,103790000,2.0
chr1,180350000,180360000,chr1,180360000,180370000,2.0
chr9,114480000,114490000,chr9,114490000,114500000,2.0
chr9,96370000,96380000,chr9,96390000,96400000,2.0
chr3,115790000,115800000,chr3,115810000,115820000,2.0
chr9,116110000,116120000,chr9,116380000,116390000,2.0
chr9,116210000,116220000,chr9,116320000,116330000,2.0
chr9,116330000,116340000,chr9,116340000,116350000,2.0
chr9,61910000,61920000,chr9,61940000,61950000,2.0
chr3,52670000,52680000,chr3,52840000,52850000,2.0
chr1,180330000,180340000,chr1,180360000,180370000,2.0
chr10,12810000,12820000,chr10,12840000,12850000,2.0
chr1,178310000,178320000,chr1,178400000,178410000,2.0
chr9,88240000,88250000,chr9,88380000,88390000,2.0
chr10,12800000,12810000,chr10,12820000,12830000,2.0
chr9,123000000,123010000,chr9,123020000,123030000,2.0
chr3,103780000,103790000,chr3,103850000,103860000,2.0
chr1,36250000,36260000,chr1,36270000,36280000,2.0
chr3,89170000,89180000,chr3,89190000,89200000,2.0
chr10,19180000,19190000,chr10,19590000,19600000,2.0
chr9,107980000,107990000,chr9,108050000,108060000,2.0
chr9,32940000,32950000,chr9,32960000,32970000,2.0
chr9,32720000,32730000,chr9,32740000,32750000,2.0
chr9,108140000,108150000,chr9,108200000,108210000,2.0
chr9,114410000,114420000,chr9,114450000,114460000,2.0
chr10,18950000,18960000,chr10,19070000,19080000,2.0
chr9,32740000,32750000,chr9,32900000,32910000,2.0
chr2,9590000,9600000,chr2,9750000,9760000,2.0
chr3,36850000,36860000,chr3,36860000,36870000,2.0
chr19,29250000,29260000,chr19,29270000,29280000,1.5
chr5,64650000,64660000,chr5,64810000,64820000,1.5
chr16,23130000,23140000,chr16,23270000,23280000,1.5
chr5,64880000,64890000,chr5,64900000,64910000,1.5
chr5,3540000,3550000,chr5,3590000,3600000,1.5
chr19,11480000,11490000,chr19,11530000,11540000,1.5
chr5,64680000,64690000,chr5,64810000,64820000,1.5
chr19,29180000,29190000,chr19,29200000,29210000,1.5
chr15,97320000,97330000,chr15,97580000,97590000,1.5
chr15,96640000,96650000,chr15,96660000,96670000,1.5
chr5,122980000,122990000,chr5,123050000,123060000,1.5
chr5,122940000,122950000,chr5,122990000,123000000,1.5
chr16,52060000,52070000,chr16,52140000,52150000,1.5
chr15,98880000,98890000,chr15,98930000,98940000,1.5
chr3,52260000,52270000,chr3,52920000,52930000,1.5
chr5,28010000,28020000,chr5,28070000,28080000,1.5
chr19,11490000,11500000,chr19,11520000,11530000,1.5
chr5,122730000,122740000,chr5,122850000,122860000,1.5
chr2,154640000,154650000,chr2,154650000,154660000,1.5
chr5,73150000,73160000,chr5,73260000,73270000,1.5
chr16,49810000,49820000,chr16,49830000,49840000,1.5
chr3,89170000,89180000,chr3,89200000,89210000,1.5
chr5,73230000,73240000,chr5,73260000,73270000,1.5
chr16,49880000,49890000,chr16,49930000,49940000,1.5
chr3,90240000,90250000,chr3,90290000,90300000,1.5
chr16,33600000,33610000,chr16,33710000,33720000,1.5
chr3,52840000,52850000,chr3,52920000,52930000,1.5
chr5,112270000,112280000,chr5,112290000,112300000,1.5
chr5,65490000,65500000,chr5,65530000,65540000,1.5
chr16,51670000,51680000,chr16,51800000,51810000,1.5
chr2,120970000,120980000,chr2,121000000,121010000,1.5
chr5,122220000,122230000,chr5,122280000,122290000,1.5
chr3,79270000,79280000,chr3,79280000,79290000,1.5
chr15,96630000,96640000,chr15,96700000,96710000,1.5
chr4,8830000,8840000,chr4,8920000,8930000,1.5
chr5,122980000,122990000,chr5,123120000,123130000,1.5
chr3,52260000,52270000,chr3,52870000,52880000,1.5
chr15,9570000,9580000,chr15,9580000,9590000,1.5
chr6,50380000,50390000,chr6,50590000,50600000,1.5
chr6,54840000,54850000,chr6,54860000,54870000,1.5
chr19,40580000,40590000,chr19,40610000,40620000,1.5
chr2,75890000,75900000,chr2,75930000,75940000,1.5
chr3,36840000,36850000,chr3,36860000,36870000,1.5
chr6,65660000,65670000,chr6,66530000,66540000,1.5
chr19,41840000,41850000,chr19,41980000,41990000,1.5
chr3,35720000,35730000,chr3,35750000,35760000,1.5
chr2,75630000,75640000,chr2,75650000,75660000,1.5
chr1,60910000,60920000,chr1,60970000,60980000,1.5
chr3,31050000,31060000,chr3,31090000,31100000,1.5
chr1,36260000,36270000,chr1,36270000,36280000,1.5
chr6,98990000,99000000,chr6,99050000,99060000,1.5
chr6,98990000,99000000,chr6,99420000,99430000,1.5
chr19,53420000,53430000,chr19,53460000,53470000,1.5
chr14,101480000,101490000,chr14,101500000,101510000,1.5
chr14,75170000,75180000,chr14,75280000,75290000,1.5
chr6,99250000,99260000,chr6,99270000,99280000,1.5
chr6,99260000,99270000,chr6,99380000,99390000,1.5
chr6,99260000,99270000,chr6,99420000,99430000,1.5
chr15,9700000,9710000,chr15,9740000,9750000,1.5
chr15,25840000,25850000,chr15,25980000,25990000,1.5
chr6,50370000,50380000,chr6,50390000,50400000,1.5
chr15,66510000,66520000,chr15,66560000,66570000,1.5
chr5,124030000,124040000,chr5,124110000,124120000,1.5
chr15,76350000,76360000,chr15,76470000,76480000,1.5
chr5,135140000,135150000,chr5,135180000,135190000,1.5
chr15,75960000,75970000,chr15,75980000,75990000,1.5
chr5,140500000,140510000,chr5,140700000,140710000,1.5
chr3,93540000,93550000,chr3,93590000,93600000,1.5
chr2,117410000,117420000,chr2,117440000,117450000,1.5
chr3,52260000,52270000,chr3,52450000,52460000,1.5
chr6,31180000,31190000,chr6,31220000,31230000,1.5
chr2,117310000,117320000,chr2,117330000,117340000,1.5
chr2,75890000,75900000,chr2,75960000,75970000,1.5
chr6,39200000,39210000,chr6,39310000,39320000,1.5
chr15,60090000,60100000,chr15,60130000,60140000,1.5
chr6,41530000,41540000,chr6,41550000,41560000,1.5
chr15,27920000,27930000,chr15,28180000,28190000,1.5
chr15,27660000,27670000,chr15,27820000,27830000,1.5
chr3,52250000,52260000,chr3,52920000,52930000,1.5
chr2,101650000,101660000,chr2,101670000,101680000,1.5
chr3,52250000,52260000,chr3,52840000,52850000,1.5
chr1,60890000,60900000,chr1,60910000,60920000,1.5
chr2,119020000,119030000,chr2,119040000,119050000,1.5
chr3,103170000,103180000,chr3,103380000,103390000,1.5
chr3,95750000,95760000,chr3,95850000,95860000,1.5
chr19,11350000,11360000,chr19,11490000,11500000,1.5
chr3,9820000,9830000,chr3,9860000,9870000,1.5
chr4,32380000,32390000,chr4,32450000,32460000,1.5
chr3,19250000,19260000,chr3,19310000,19320000,1.5
chr18,34780000,34790000,chr18,34950000,34960000,1.5
chr18,32970000,32980000,chr18,32990000,33000000,1.5
chr18,31600000,31610000,chr18,31630000,31640000,1.5
chr1,36760000,36770000,chr1,36920000,36930000,1.5
chr3,115670000,115680000,chr3,115970000,115980000,1.5
chr18,3330000,3340000,chr18,3500000,3510000,1.5
chr3,115670000,115680000,chr3,115810000,115820000,1.5
chr17,84230000,84240000,chr17,84420000,84430000,1.5
chr4,43030000,43040000,chr4,43040000,43050000,1.5
chr17,84140000,84150000,chr17,84180000,84190000,1.5
chr4,43900000,43910000,chr4,43920000,43930000,1.5
chr17,84110000,84120000,chr17,84320000,84330000,1.5
chr17,84110000,84120000,chr17,84160000,84170000,1.5
chr17,80480000,80490000,chr17,80560000,80570000,1.5
chr3,115670000,115680000,chr3,115680000,115690000,1.5
chr3,115620000,115630000,chr3,115970000,115980000,1.5
chr17,57060000,57070000,chr17,57100000,57110000,1.5
chr3,115620000,115630000,chr3,115660000,115670000,1.5
chr18,36730000,36740000,chr18,36740000,36750000,1.5
chr1,39570000,39580000,chr1,39910000,39920000,1.5
chr4,32250000,32260000,chr4,32290000,32300000,1.5
chr18,75590000,75600000,chr18,75600000,75610000,1.5
chr4,10930000,10940000,chr4,11420000,11430000,1.5
chr19,4110000,4120000,chr19,4190000,4200000,1.5
chr19,4110000,4120000,chr19,4160000,4170000,1.5
chr4,8790000,8800000,chr4,8920000,8930000,1.5
chr1,53770000,53780000,chr1,53820000,53830000,1.5
chr4,11150000,11160000,chr4,11190000,11200000,1.5
chr4,15270000,15280000,chr4,15300000,15310000,1.5
chr19,5810000,5820000,chr19,5870000,5880000,1.5
chr4,6880000,6890000,chr4,6970000,6980000,1.5
chr4,15980000,15990000,chr4,16160000,16170000,1.5
chr4,32130000,32140000,chr4,32290000,32300000,1.5
chr18,75410000,75420000,chr18,75590000,75600000,1.5
chr2,173010000,173020000,chr2,173080000,173090000,1.5
chr18,75320000,75330000,chr18,75440000,75450000,1.5
chr18,75320000,75330000,chr18,75360000,75370000,1.5
chr4,19580000,19590000,chr4,19950000,19960000,1.5
chr18,67240000,67250000,chr18,67250000,67260000,1.5
chr18,65310000,65320000,chr18,65470000,65480000,1.5
chr3,131120000,131130000,chr3,131160000,131170000,1.5
chr19,8710000,8720000,chr19,8740000,8750000,1.5
chr17,56180000,56190000,chr17,56270000,56280000,1.5
chr3,106440000,106450000,chr3,106460000,106470000,1.5
chr4,150790000,150800000,chr4,150960000,150970000,1.5
chr17,51810000,51820000,chr17,51900000,51910000,1.5
chr3,103380000,103390000,chr3,103400000,103410000,1.5
chr17,29550000,29560000,chr17,29610000,29620000,1.5
chr4,135870000,135880000,chr4,135920000,135930000,1.5
chr17,29260000,29270000,chr17,29430000,29440000,1.5
chr19,11370000,11380000,chr19,11410000,11420000,1.5
chr1,60750000,60760000,chr1,60880000,60890000,1.5
chr17,26500000,26510000,chr17,26570000,26580000,1.5
chr17,24450000,24460000,chr17,24460000,24470000,1.5
chr19,11370000,11380000,chr19,11480000,11490000,1.5
chr4,149650000,149660000,chr4,149730000,149740000,1.5
chr17,7870000,7880000,chr17,7940000,7950000,1.5
chr17,7870000,7880000,chr17,7900000,7910000,1.5
chr16,95810000,95820000,chr16,95870000,95880000,1.5
chr3,103370000,103380000,chr3,103380000,103390000,1.5
chr19,11430000,11440000,chr19,11500000,11510000,1.5
chr4,150540000,150550000,chr4,150560000,150570000,1.5
chr3,103060000,103070000,chr3,103130000,103140000,1.5
chr3,95840000,95850000,chr3,96140000,96150000,1.5
chr16,94520000,94530000,chr16,94600000,94610000,1.5
chr16,91510000,91520000,chr16,91680000,91690000,1.5
chr16,91460000,91470000,chr16,91590000,91600000,1.5
chr4,134910000,134920000,chr4,134930000,134940000,1.5
chr17,33960000,33970000,chr17,33980000,33990000,1.5
chr17,33960000,33970000,chr17,34100000,34110000,1.5
chr4,122880000,122890000,chr4,122980000,122990000,1.5
chr14,61590000,61600000,chr14,61680000,61690000,1.5
chr4,88030000,88040000,chr4,88090000,88100000,1.5
chr4,101180000,101190000,chr4,101240000,101250000,1.5
chr17,50460000,50470000,chr17,50520000,50530000,1.5
chr3,103750000,103760000,chr3,104440000,104450000,1.5
chr17,47500000,47510000,chr17,47520000,47530000,1.5
chr19,11360000,11370000,chr19,11430000,11440000,1.5
chr3,103380000,103390000,chr3,103780000,103790000,1.5
chr4,108300000,108310000,chr4,108320000,108330000,1.5
chr4,122890000,122900000,chr4,122980000,122990000,1.5
chr3,103380000,103390000,chr3,103750000,103760000,1.5
chr17,46750000,46760000,chr17,46780000,46790000,1.5
chr4,122890000,122900000,chr4,123080000,123090000,1.5
chr17,36000000,36010000,chr17,36120000,36130000,1.5
chr17,36000000,36010000,chr17,36030000,36040000,1.5
chr4,129570000,129580000,chr4,129610000,129620000,1.5
chr2,163090000,163100000,chr2,163100000,163110000,1.5
chr17,35180000,35190000,chr17,35210000,35220000,1.5
chr17,35080000,35090000,chr17,35120000,35130000,1.5
